Gene1,Gene2,PartialCorr_Normal,PartialCorr_Tumor,Difference
MMP9,ELK1,-0.0,0.0,0.0
MMP9,MAP2K2,-0.0,0.0,0.0
MMP9,TRAF2,-0.0,-0.0,0.0
MMP9,GNG11,0.0,0.0,0.0
MMP9,GNAI1,0.0,0.0,0.0
MMP9,RAC2,0.0,0.018446947164352512,0.018446947164352512
MMP9,PLD2,0.0,0.0,0.0
MMP9,LAMA5,0.0,0.0,0.0
MMP9,TRAF3,-0.0,0.0,0.0
MMP9,IL13RA1,0.0,0.0,0.0
MMP9,RARA,-0.0,0.0,0.0
MMP9,RAF1,0.0,0.0,0.0
MMP9,ARHGEF11,0.0,-0.0,-0.0
MMP9,CASP9,-0.0,-0.0,0.0
MMP9,GSTT2B,0.0,-0.0,-0.0
MMP9,GSTM1,0.0,-0.0,-0.0
MMP9,GSTM5,0.0,0.0,0.0
MMP9,GSTM3,0.0,-0.0,-0.0
MMP9,WNT2B,-0.0,0.0,0.0
MMP9,ROCK2,0.0,-0.0,-0.0
MMP9,IL6ST,0.0,0.0,0.0
MMP9,DDB2,-0.0,-0.0,0.0
MMP9,PDGFRA,0.0,-0.0,-0.0
MMP9,COL4A2,0.0,0.0,0.0
MMP9,ETS1,-0.0,0.0,0.0
MMP9,APC,-0.0,-0.0,0.0
MMP9,CDK4,-0.0,-0.0,0.0
MMP9,AGT,0.0,0.0,0.0
MMP9,EGLN1,-0.0,-0.0,0.0
MMP9,LAMC1,-0.0,0.0,0.0
MMP9,RAC1,-0.0,-0.0,0.0
MMP9,PLCB2,0.0,0.0,0.0
MMP9,ADCY3,-0.0,-0.0,0.0
MMP9,STAT4,-0.0,0.0,0.0
MMP9,ITGAV,-0.0,0.0,0.0
MMP9,FGF2,0.0,0.0,0.0
MMP9,LEF1,-0.0,-0.0,0.0
MMP9,BRCA2,0.0,-0.0,-0.0
MMP9,RB1,-0.0,0.0,0.0
MMP9,IGF1R,-0.0,-0.0,0.0
MMP9,PML,-0.0,0.0,0.0
MMP9,TP53,-0.0,-0.0,0.0
MMP9,SMAD4,-0.0,-0.0,0.0
MMP9,AKT1,0.0,0.0,0.0
MMP9,PRKACB,-0.0,0.0,0.0
MMP9,MGST3,-0.0,-0.0,0.0
MMP9,TPM3,0.0,0.0,0.0
MMP9,EML4,-0.0,-0.0,0.0
MMP9,RALB,0.0,0.0,0.0
MMP9,CAMK2D,0.0,0.0,0.0
MMP9,CCNA2,-0.0,-0.0,0.0
MMP9,SKP2,-0.0,-0.0,0.0
MMP9,PIK3R1,0.0,0.0,0.0
MMP9,GNA12,0.0,0.0,0.0
MMP9,EGFR,-0.0,0.0,0.0
MMP9,CDKN2B,0.0,0.0,0.0
MMP9,CDKN2A,0.0,-0.0,-0.0
MMP9,NOTCH1,0.0,-0.0,-0.0
MMP9,CAMK2G,0.0,0.0,0.0
MMP9,GSTO1,0.0,0.0,0.0
MMP9,PLCB3,0.0,0.0,0.0
MMP9,ITGB1,-0.0,0.0,0.0
MMP9,VEGFC,-0.0,0.0,0.0
MMP9,FOXO1,0.0,0.0,0.0
MMP9,BCL2L11,-0.0,-0.0,0.0
MMP9,PRKCA,0.0,0.0,0.0
MMP9,ELOC,-0.0,-0.0,0.0
MMP9,FZD7,-0.0,-0.0,0.0
MMP9,GNAQ,0.0,0.0,0.0
MMP9,FZD1,-0.0,-0.0,0.0
MMP9,KIT,0.0,0.0,0.0
MMP9,APPL1,0.0,0.0,0.0
MMP9,BRAF,0.0,0.0,0.0
MMP9,RUNX1,-0.0,-0.0,0.0
MMP9,CTBP1,-0.0,-0.0,0.0
MMP9,DVL3,-0.0,-0.0,0.0
MMP9,ADCY9,0.0,0.0,0.0
MMP9,JAK1,0.0,0.0,0.0
MMP9,TGFBR2,0.0,0.0,0.0
MMP9,ITGA2,-0.0,0.0,0.0
MMP9,CASP3,-0.0,-0.0,0.0
MMP9,FZD6,-0.0,0.0,0.0
MMP9,VEGFD,0.0,0.0,0.0
MMP9,CASP7,-0.0,0.0,0.0
MMP9,PRKCB,0.0,0.0,0.0
MMP9,HSP90B1,-0.0,-0.0,0.0
MMP9,KIF7,-0.0,-0.0,0.0
MMP9,STAT6,0.0,0.0,0.0
MMP9,SMAD3,-0.0,0.0,0.0
MMP9,CRK,0.0,0.0,0.0
MMP9,DAPK3,-0.0,-0.0,0.0
MMP9,CTNNB1,0.0,0.0,0.0
MMP9,FADD,0.0,-0.0,-0.0
MMP9,STAT3,-0.0,-0.0,0.0
MMP9,IL7R,0.0,0.0,0.0
MMP9,GSTM4,0.0,-0.0,-0.0
MMP9,COL4A3,0.0,0.0,0.0
MMP9,MAP2K1,-0.0,0.0,0.0
MMP9,PTK2,0.0,0.0,0.0
MMP9,RAC3,-0.0,-0.0,0.0
MMP9,FOS,0.013113601506803917,0.0,-0.013113601506803917
MMP9,STAT2,-0.0,-0.0,0.0
MMP9,GSTA4,-0.0,-0.0,0.0
MMP9,BCL2L1,-0.0,0.0,0.0
MMP9,PIK3CD,0.0,0.0,0.0
MMP9,RASGRP4,0.0,0.26753654481657824,0.26753654481657824
MMP9,BCL2,0.0,-0.0,-0.0
MMP9,PTEN,0.0,0.0,0.0
MMP9,LAMB2,0.0,0.0,0.0
MMP9,GNB2,0.0,-0.0,-0.0
MMP9,GNG12,0.0,0.0,0.0
MMP9,RELA,-0.0,0.0,0.0
MMP9,CKS1B,-0.0,-0.0,0.0
MMP9,STAT5B,0.0,0.0,0.0
MMP9,JUP,-0.0,-0.0,0.0
MMP9,GNG5,0.0,0.0,0.0
MMP9,ADCY6,0.0,0.0,0.0
MMP9,CTBP2,-0.0,-0.0,0.0
MMP9,TRAF6,-0.0,-0.0,0.0
MMP9,SMAD2,-0.0,-0.0,0.0
MMP9,RPS6KB2,-0.0,0.0,0.0
MMP9,GNG7,0.0,0.0,0.0
MMP9,FZD8,-0.0,0.0,0.0
MMP9,JUN,0.0,0.0,0.0
MMP9,GRB2,-0.0,0.0,0.0
MMP9,CALML3,-0.0,0.0,0.0
MMP9,CALML5,0.0,-0.0,-0.0
MMP9,F2,0.0,0.0,0.0
MMP9,CSF1R,0.0,0.0,0.0
MMP9,PLCB1,0.0,0.0,0.0
MMP9,TXNRD2,0.0,0.0,0.0
MMP9,JAG2,-0.0,0.0,0.0
MMP9,IL3RA,0.0,0.0,0.0
MMP9,SP1,-0.0,-0.0,0.0
MMP9,RXRA,-0.0,0.0,0.0
MMP9,GNG2,0.0,0.0,0.0
MMP9,BCR,-0.0,0.0,0.0
MMP9,MITF,0.0,0.0,0.0
MMP9,COL4A1,0.0,0.0,0.0
MMP9,WNT7B,-0.0,0.0,0.0
MMP9,COL4A5,0.0,0.0,0.0
MMP9,LAMA2,-0.0,0.0,0.0
MMP9,HDAC2,-0.0,-0.0,0.0
MMP9,MMP1,-0.0,0.0,0.0
MMP9,DAPK1,0.0,0.0,0.0
MMP9,LAMB3,-0.0,0.0,0.0
MMP9,ARHGEF12,0.0,0.0,0.0
MMP9,TXNRD3,0.0,-0.0,-0.0
MMP9,PLCG2,0.0,0.0,0.0
MMP9,LPAR1,0.0,-0.0,-0.0
MMP9,CSF2RA,0.0,0.0,0.0
MMP9,TXNRD1,-0.0,-0.0,0.0
MMP9,MTOR,0.0,0.0,0.0
MMP9,RXRB,-0.0,-0.0,0.0
MMP9,NRAS,-0.0,-0.0,0.0
MMP9,GSTM2,0.0,-0.0,-0.0
MMP9,GNG10,-0.0,0.0,0.0
MMP9,CEBPA,-0.0,-0.0,0.0
MMP9,RASSF5,0.0,0.06190387920963323,0.06190387920963323
MMP9,NCOA4,0.0,0.0,0.0
MMP9,IKBKG,-0.0,0.0,0.0
STK4,PLCB4,-0.0,-0.0,0.0
STK4,JAG1,-0.0,-0.0,0.0
STK4,LAMA1,-0.0,-0.0,0.0
STK4,XIAP,-0.0,0.0,0.0
STK4,MAPK3,0.0,0.0,0.0
STK4,AXIN1,-0.0,-0.0,0.0
STK4,ELOB,0.0,-0.0,-0.0
STK4,IKBKB,0.0,0.0,0.0
STK4,TGFB1,0.0,0.0,0.0
STK4,JAK3,0.0,0.0863139645623665,0.0863139645623665
STK4,CDK6,-0.0,0.0,0.0
STK4,MET,-0.0,-0.0,0.0
STK4,WNT2,0.0,0.0,0.0
STK4,GLI3,-0.0,-0.0,0.0
STK4,DVL1,-0.0,0.0,0.0
STK4,CXCL12,0.0,0.0,0.0
STK4,MAPK8,0.0,-0.0,-0.0
STK4,SUFU,-0.0,0.0,0.0
STK4,CCDC6,-0.0,-0.0,0.0
STK4,CUL2,0.0,0.0,0.0
STK4,RPS6KB1,0.0,-0.0,-0.0
STK4,NFKB1,0.0,0.0,0.0
STK4,MAPK10,0.0,-0.0,-0.0
STK4,ZBTB16,0.0,0.0,0.0
STK4,CCND1,-0.0,-0.0,0.0
STK4,BIRC2,-0.0,-0.0,0.0
STK4,CBL,0.0,0.008095163707919545,0.008095163707919545
STK4,CDKN1B,0.0,0.028201108256504792,0.028201108256504792
STK4,E2F3,0.0,0.0,0.0
STK4,VEGFA,-0.0,-0.0,0.0
STK4,LAMA4,-0.0,0.0,0.0
STK4,MSH3,-0.0,-0.0,0.0
STK4,SKP1,-0.0,0.0,0.0
STK4,FGF1,-0.0,-0.0,0.0
STK4,PDGFRB,-0.0,0.0,0.0
STK4,KNG1,0.0,0.0,0.0
STK4,WNT5A,-0.0,-0.0,0.0
STK4,HES1,-0.0,-0.0,0.0
STK4,GNAI2,0.0,0.0,0.0
STK4,TFG,-0.0,0.0,0.0
STK4,GNB4,0.0,0.0,0.0
STK4,FN1,-0.0,-0.0,0.0
STK4,STAT1,0.0,0.0,0.0
STK4,SOS1,-0.0,0.0,0.0
STK4,MSH6,-0.0,-0.0,0.0
STK4,HDAC1,-0.0,-0.0,0.0
STK4,ZBTB17,-0.0,0.0,0.0
STK4,SLC2A1,-0.0,-0.0,0.0
STK4,TGFB3,-0.0,0.0,0.0
STK4,GNA13,0.0,-0.0,-0.0
STK4,APAF1,0.0,0.12219401234421114,0.12219401234421114
STK4,ADCY7,0.0,0.0,0.0
STK4,PIK3CA,-0.0,-0.0789841678780714,-0.0789841678780714
STK4,CXCR4,-0.0,0.0,0.0
STK4,POLK,-0.0,0.0,0.0
STK4,CDK2,-0.0,-0.0,0.0
STK4,CKS2,0.0,-0.0,-0.0
STK4,NCOA3,-0.0,0.0,0.0
STK4,CDKN1A,-0.0,0.0,0.0
STK4,BMP2,0.0,0.0,0.0
STK4,MAX,0.0,0.0,0.0
STK4,STAT5A,0.0,0.0,0.0
STK4,ELK1,-0.0,0.0,0.0
STK4,MAP2K2,-0.0,0.0,0.0
STK4,TRAF2,-0.0,-0.0,0.0
STK4,GNG11,0.0,0.0,0.0
STK4,GNAI1,-0.0,-0.0,0.0
STK4,RAC2,0.0,0.1143075818810436,0.1143075818810436
STK4,PLD2,-0.0,0.0,0.0
STK4,LAMA5,-0.0,0.0,0.0
STK4,TRAF3,0.0,-0.0,-0.0
STK4,IL13RA1,-0.0,0.0,0.0
STK4,RARA,0.0,0.0,0.0
STK4,RAF1,-0.0,0.0,0.0
STK4,ARHGEF11,0.0,-0.0,-0.0
STK4,CASP9,0.0,0.0,0.0
STK4,GSTT2B,0.0,-0.0,-0.0
STK4,GSTM1,0.0,-0.0,-0.0
STK4,GSTM5,0.0,0.0,0.0
STK4,GSTM3,-0.0,-0.0,0.0
STK4,WNT2B,-0.0,-0.0,0.0
STK4,ROCK2,-0.0,-0.0,0.0
STK4,IL6ST,0.0,0.0,0.0
STK4,DDB2,0.0,-0.0,-0.0
STK4,PDGFRA,-0.0,0.0,0.0
STK4,COL4A2,-0.0,0.0,0.0
STK4,ETS1,0.0,0.03194133162001015,0.03194133162001015
STK4,APC,-0.0,-0.0,0.0
STK4,CDK4,-0.0,-0.0,0.0
STK4,AGT,0.0,0.0,0.0
STK4,EGLN1,-0.0,-0.0,0.0
STK4,LAMC1,-0.0,-0.0,0.0
STK4,RAC1,-0.0,-0.0,0.0
STK4,PLCB2,0.0,0.011713064336702285,0.011713064336702285
STK4,ADCY3,-0.0,-0.0,0.0
STK4,STAT4,0.0,0.0,0.0
STK4,ITGAV,-0.0,0.0,0.0
STK4,FGF2,-0.0,0.0,0.0
STK4,LEF1,-0.0,-0.0,0.0
STK4,BRCA2,0.0,-0.0,-0.0
STK4,RB1,-0.0,-0.0,0.0
STK4,IGF1R,-0.0,-0.0,0.0
STK4,PML,0.0,0.0,0.0
STK4,TP53,-0.0,-0.0,0.0
STK4,SMAD4,-0.0,-0.0,0.0
STK4,AKT1,0.0,0.0,0.0
STK4,PRKACB,0.0,0.0,0.0
STK4,MGST3,-0.0,-0.0,0.0
STK4,TPM3,-0.0,0.0,0.0
STK4,EML4,0.0,0.0,0.0
STK4,RALB,-0.0,-0.0,0.0
STK4,CAMK2D,0.0,0.0,0.0
STK4,CCNA2,-0.0,-0.0,0.0
STK4,SKP2,-0.0,-0.0,0.0
STK4,PIK3R1,0.0,0.0,0.0
STK4,GNA12,-0.0,0.0,0.0
STK4,EGFR,-0.0,-0.0,0.0
STK4,CDKN2B,-0.0,-0.0,0.0
STK4,CDKN2A,-0.0,-0.0,0.0
STK4,NOTCH1,-0.0,0.0,0.0
STK4,CAMK2G,-0.0,0.0,0.0
STK4,GSTO1,0.0,-0.0,-0.0
STK4,PLCB3,-0.0,-0.0,0.0
STK4,ITGB1,-0.0,-0.0,0.0
STK4,VEGFC,-0.0,0.0,0.0
STK4,FOXO1,-0.0,0.0,0.0
STK4,BCL2L11,-0.0,0.0,0.0
STK4,PRKCA,0.0,0.0,0.0
STK4,ELOC,0.0,-0.0,-0.0
STK4,FZD7,-0.0,-0.0,0.0
STK4,GNAQ,-0.0,0.0,0.0
STK4,FZD1,-0.0,-0.0,0.0
STK4,KIT,0.0,0.0,0.0
STK4,APPL1,0.0,0.0,0.0
STK4,BRAF,-0.0,-0.0,0.0
STK4,RUNX1,0.0,0.0,0.0
STK4,CTBP1,0.0,0.0,0.0
STK4,DVL3,-0.0,-0.0,0.0
STK4,ADCY9,-0.0,-0.0,0.0
STK4,JAK1,0.0,0.0,0.0
STK4,TGFBR2,-0.0,0.0,0.0
STK4,ITGA2,-0.0,-0.0,0.0
STK4,CASP3,0.0,0.0,0.0
STK4,FZD6,-0.0,-0.0,0.0
STK4,VEGFD,0.0,0.0,0.0
STK4,CASP7,-0.0,0.0,0.0
STK4,PRKCB,0.0,0.10481125774336385,0.10481125774336385
STK4,HSP90B1,0.0,0.0,0.0
STK4,KIF7,-0.0,-0.0,0.0
STK4,STAT6,0.0,0.0,0.0
STK4,SMAD3,-0.0,-0.0,0.0
STK4,CRK,-0.0,-0.0,0.0
STK4,DAPK3,-0.0,-0.0,0.0
STK4,CTNNB1,-0.0,-0.0,0.0
STK4,FADD,-0.0,-0.0,0.0
STK4,STAT3,0.0,0.0,0.0
STK4,IL7R,0.0,0.0,0.0
STK4,GSTM4,0.0,-0.0,-0.0
STK4,COL4A3,-0.0,0.0,0.0
STK4,MAP2K1,0.0,0.0,0.0
STK4,PTK2,-0.0,-0.0,0.0
STK4,RAC3,-0.0,-0.0,0.0
STK4,FOS,0.0,0.0,0.0
STK4,STAT2,0.0,0.0,0.0
STK4,GSTA4,0.0,-0.0,-0.0
STK4,BCL2L1,0.0,0.0,0.0
STK4,PIK3CD,0.0,0.1283418334086289,0.1283418334086289
STK4,RASGRP4,0.0,0.0,0.0
STK4,BCL2,0.0,0.0,0.0
STK4,PTEN,0.0,0.0,0.0
STK4,LAMB2,-0.0,0.0,0.0
STK4,GNB2,0.0,-0.0,-0.0
STK4,GNG12,-0.0,-0.0,0.0
STK4,RELA,-0.0,0.0,0.0
STK4,CKS1B,-0.0,-0.0,0.0
STK4,STAT5B,0.0,0.0,0.0
STK4,JUP,-0.0,-0.0,0.0
STK4,GNG5,0.0,0.0,0.0
STK4,ADCY6,0.0,-0.0,-0.0
STK4,CTBP2,-0.0,-0.0,0.0
STK4,TRAF6,0.0,-0.0,-0.0
STK4,SMAD2,-0.0,-0.0,0.0
STK4,RPS6KB2,0.0,0.0,0.0
STK4,GNG7,-0.0,0.0,0.0
STK4,FZD8,-0.0,-0.0,0.0
STK4,JUN,0.0,0.0,0.0
STK4,GRB2,0.0,0.03211696113830421,0.03211696113830421
STK4,CALML3,-0.0,-0.0,0.0
STK4,CALML5,-0.0,-0.0,0.0
STK4,F2,0.0,0.0,0.0
STK4,CSF1R,0.0,0.0,0.0
STK4,PLCB1,-0.0,-0.0,0.0
STK4,TXNRD2,0.0,-0.0,-0.0
STK4,JAG2,-0.0,-0.0,0.0
STK4,IL3RA,0.0,0.0,0.0
STK4,SP1,-0.0,-0.0,0.0
STK4,RXRA,0.0,-0.0,-0.0
STK4,GNG2,0.0,0.0,0.0
STK4,BCR,-0.0,-0.0,0.0
STK4,MITF,0.0,0.0,0.0
STK4,COL4A1,-0.0,0.0,0.0
STK4,WNT7B,-0.0,-0.0,0.0
STK4,COL4A5,-0.0,0.0,0.0
STK4,LAMA2,-0.0,-0.0,0.0
STK4,HDAC2,-0.0,-0.0,0.0
STK4,MMP1,-0.0,-0.0,0.0
STK4,DAPK1,0.0,0.0,0.0
STK4,LAMB3,-0.0,-0.0,0.0
STK4,ARHGEF12,-0.0,-0.0,0.0
STK4,TXNRD3,0.0,-0.0,-0.0
STK4,PLCG2,0.0,0.18464079246745096,0.18464079246745096
STK4,LPAR1,-0.0,-0.0,0.0
STK4,CSF2RA,0.0,0.0,0.0
STK4,TXNRD1,0.0,-0.004609630577209046,-0.004609630577209046
STK4,MTOR,-0.0,0.0,0.0
STK4,RXRB,-0.0,-0.0,0.0
STK4,NRAS,-0.0,-0.0,0.0
STK4,GSTM2,-0.0,-0.0,0.0
STK4,GNG10,0.0,0.0,0.0
STK4,CEBPA,0.0,-0.0,-0.0
STK4,RASSF5,0.0,0.017921252356597576,0.017921252356597576
STK4,NCOA4,0.0,-0.0,-0.0
STK4,IKBKG,0.0,0.0,0.0
PLCB4,JAG1,-0.0,0.0,0.0
PLCB4,LAMA1,-0.0,0.0,0.0
PLCB4,XIAP,-0.0,-0.0,0.0
PLCB4,MAPK3,0.0,0.0,0.0
PLCB4,AXIN1,-0.0,-0.0,0.0
PLCB4,ELOB,-0.0,-0.0,0.0
PLCB4,IKBKB,0.0,-0.0,-0.0
PLCB4,TGFB1,0.0,0.0,0.0
PLCB4,JAK3,-0.0,-0.0,0.0
PLCB4,CDK6,-0.0,-0.0,0.0
PLCB4,MET,-0.0,-0.0,0.0
PLCB4,WNT2,0.0,0.0,0.0
PLCB4,GLI3,-0.0,-0.0,0.0
PLCB4,DVL1,0.0,-0.0,-0.0
PLCB4,CXCL12,0.0,0.0,0.0
PLCB4,MAPK8,-0.0,-0.0,0.0
PLCB4,SUFU,0.0,0.0,0.0
PLCB4,CCDC6,-0.0,-0.0,0.0
PLCB4,CUL2,-0.0,-0.0,0.0
PLCB4,RPS6KB1,-0.0,0.0,0.0
PLCB4,NFKB1,0.0,-0.0,-0.0
PLCB4,MAPK10,0.0,0.0,0.0
PLCB4,ZBTB16,0.0,0.0,0.0
PLCB4,CCND1,0.0,-0.0,-0.0
PLCB4,BIRC2,-0.0,-0.0,0.0
PLCB4,CBL,0.0,-0.0,-0.0
PLCB4,CDKN1B,0.0,0.0,0.0
PLCB4,E2F3,-0.0,-0.0,0.0
PLCB4,VEGFA,-0.0,-0.0,0.0
PLCB4,LAMA4,0.0,0.0,0.0
PLCB4,MSH3,-0.0,-0.0,0.0
PLCB4,SKP1,0.0,-0.0,-0.0
PLCB4,FGF1,0.0,0.0,0.0
PLCB4,PDGFRB,0.0,0.0,0.0
PLCB4,KNG1,0.0,0.0,0.0
PLCB4,WNT5A,-0.0,0.0,0.0
PLCB4,HES1,-0.0,-0.0,0.0
PLCB4,GNAI2,0.0,-0.0,-0.0
PLCB4,TFG,-0.0,-0.0,0.0
PLCB4,GNB4,0.0,0.0,0.0
PLCB4,FN1,-0.0,0.0,0.0
PLCB4,STAT1,-0.0,-0.08932333948464055,-0.08932333948464055
PLCB4,SOS1,-0.0,-0.0,0.0
PLCB4,MSH6,-0.0,-0.0,0.0
PLCB4,HDAC1,-0.0,-0.0,0.0
PLCB4,ZBTB17,-0.0,-0.0,0.0
PLCB4,SLC2A1,-0.0,0.0,0.0
PLCB4,TGFB3,-0.0,-0.0,0.0
PLCB4,GNA13,0.0,0.0,0.0
PLCB4,APAF1,0.0,-0.0,-0.0
PLCB4,ADCY7,0.0,0.0,0.0
PLCB4,PIK3CA,0.0,0.026578652871561182,0.026578652871561182
PLCB4,CXCR4,-0.0,-0.0,0.0
PLCB4,POLK,0.0,0.0,0.0
PLCB4,CDK2,-0.0,-0.0,0.0
PLCB4,CKS2,-0.0,-0.0,0.0
PLCB4,NCOA3,-0.0,-0.0,0.0
PLCB4,CDKN1A,0.0,-0.0,-0.0
PLCB4,BMP2,0.0,0.0,0.0
PLCB4,MAX,-0.0,-0.03897822779520252,-0.03897822779520252
PLCB4,STAT5A,0.0,0.0,0.0
PLCB4,ELK1,0.0,-0.0,-0.0
PLCB4,MAP2K2,-0.0,-0.0,0.0
PLCB4,TRAF2,-0.0,-0.0,0.0
PLCB4,GNG11,0.0,0.0,0.0
PLCB4,GNAI1,0.0,0.0,0.0
PLCB4,RAC2,-0.0,-0.0,0.0
PLCB4,PLD2,0.0,0.0,0.0
PLCB4,LAMA5,0.0,0.0,0.0
PLCB4,TRAF3,-0.0,-0.0,0.0
PLCB4,IL13RA1,0.0,0.0,0.0
PLCB4,RARA,0.0,0.0,0.0
PLCB4,RAF1,0.0,-0.0,-0.0
PLCB4,ARHGEF11,0.0,0.0,0.0
PLCB4,CASP9,-0.0,-0.0,0.0
PLCB4,GSTT2B,0.0,0.0810930373286293,0.0810930373286293
PLCB4,GSTM1,0.0,0.0,0.0
PLCB4,GSTM5,0.0,0.0,0.0
PLCB4,GSTM3,0.0,0.0,0.0
PLCB4,WNT2B,0.0,0.008154757781092875,0.008154757781092875
PLCB4,ROCK2,0.0,0.0,0.0
PLCB4,IL6ST,0.0,0.0,0.0
PLCB4,DDB2,-0.0,0.0,0.0
PLCB4,PDGFRA,0.0,-0.0,-0.0
PLCB4,COL4A2,0.0,0.0,0.0
PLCB4,ETS1,0.0,-0.0,-0.0
PLCB4,APC,0.0,0.0,0.0
PLCB4,CDK4,0.0,0.0,0.0
PLCB4,AGT,0.0,0.0,0.0
PLCB4,EGLN1,-0.0,-0.0,0.0
PLCB4,LAMC1,0.0,0.0,0.0
PLCB4,RAC1,0.0,0.0,0.0
PLCB4,PLCB2,0.0,-0.0,-0.0
PLCB4,ADCY3,-0.0,-0.0,0.0
PLCB4,STAT4,0.0,-0.0,-0.0
PLCB4,ITGAV,-0.0,-0.0,0.0
PLCB4,FGF2,0.008101785491368377,0.011528468399522701,0.0034266829081543246
PLCB4,LEF1,-0.0,0.0,0.0
PLCB4,BRCA2,0.0,0.0,0.0
PLCB4,RB1,-0.0,-0.0,0.0
PLCB4,IGF1R,-0.0,-0.0,0.0
PLCB4,PML,-0.0,-0.0,0.0
PLCB4,TP53,-0.0,-0.0,0.0
PLCB4,SMAD4,0.0,0.0,0.0
PLCB4,AKT1,0.0,-0.0,-0.0
PLCB4,PRKACB,0.0,0.0,0.0
PLCB4,MGST3,0.0,0.0,0.0
PLCB4,TPM3,0.0,0.0,0.0
PLCB4,EML4,-0.0,-0.0,0.0
PLCB4,RALB,0.0,0.0,0.0
PLCB4,CAMK2D,0.0,0.0,0.0
PLCB4,CCNA2,-0.0,-0.0,0.0
PLCB4,SKP2,-0.0,-0.0,0.0
PLCB4,PIK3R1,0.0,0.0,0.0
PLCB4,GNA12,0.0,0.0,0.0
PLCB4,EGFR,-0.0,-0.0,0.0
PLCB4,CDKN2B,0.0,0.0,0.0
PLCB4,CDKN2A,-0.0,-0.0,0.0
PLCB4,NOTCH1,0.0,0.0,0.0
PLCB4,CAMK2G,0.0,0.0,0.0
PLCB4,GSTO1,0.0,0.0,0.0
PLCB4,PLCB3,0.0,-0.0,-0.0
PLCB4,ITGB1,0.0,0.0,0.0
PLCB4,VEGFC,0.0,-0.0,-0.0
PLCB4,FOXO1,0.0,0.0,0.0
PLCB4,BCL2L11,-0.0,-0.0,0.0
PLCB4,PRKCA,0.0,0.0,0.0
PLCB4,ELOC,-0.0,-0.0,0.0
PLCB4,FZD7,-0.0,0.0,0.0
PLCB4,GNAQ,0.0,0.0,0.0
PLCB4,FZD1,-0.0,-0.0,0.0
PLCB4,KIT,0.0,0.0,0.0
PLCB4,APPL1,0.0,0.0,0.0
PLCB4,BRAF,-0.0,0.0,0.0
PLCB4,RUNX1,-0.0,-0.0,0.0
PLCB4,CTBP1,0.0,0.0,0.0
PLCB4,DVL3,-0.0,-0.0,0.0
PLCB4,ADCY9,0.0,0.0,0.0
PLCB4,JAK1,0.0,0.0,0.0
PLCB4,TGFBR2,0.0,0.0,0.0
PLCB4,ITGA2,-0.0,-0.0,0.0
PLCB4,CASP3,-0.0,-0.0,0.0
PLCB4,FZD6,-0.0,-0.0,0.0
PLCB4,VEGFD,0.0,0.0,0.0
PLCB4,CASP7,-0.0,-0.0,0.0
PLCB4,PRKCB,0.0,-0.0,-0.0
PLCB4,HSP90B1,-0.0,-0.0,0.0
PLCB4,KIF7,-0.0,0.0,0.0
PLCB4,STAT6,0.0,0.0,0.0
PLCB4,SMAD3,0.0,-0.0,-0.0
PLCB4,CRK,0.0,0.0,0.0
PLCB4,DAPK3,0.0,0.0,0.0
PLCB4,CTNNB1,0.0,0.0,0.0
PLCB4,FADD,-0.0,-0.0,0.0
PLCB4,STAT3,-0.0,-0.0,0.0
PLCB4,IL7R,0.0,0.0,0.0
PLCB4,GSTM4,-0.0,0.0,0.0
PLCB4,COL4A3,0.0,0.0,0.0
PLCB4,MAP2K1,-0.0,-0.0,0.0
PLCB4,PTK2,0.0,0.0,0.0
PLCB4,RAC3,-0.0,0.0,0.0
PLCB4,FOS,0.0,0.0,0.0
PLCB4,STAT2,-0.0,-0.0,0.0
PLCB4,GSTA4,-0.0,0.0,0.0
PLCB4,BCL2L1,0.0,-0.0,-0.0
PLCB4,PIK3CD,0.0,-0.0,-0.0
PLCB4,RASGRP4,0.0,0.0,0.0
PLCB4,BCL2,0.0,0.0,0.0
PLCB4,PTEN,0.0,0.0,0.0
PLCB4,LAMB2,0.0,0.0,0.0
PLCB4,GNB2,0.0,0.0,0.0
PLCB4,GNG12,0.0,0.0,0.0
PLCB4,RELA,-0.0,-0.0,0.0
PLCB4,CKS1B,-0.0,-0.0,0.0
PLCB4,STAT5B,0.0,0.0,0.0
PLCB4,JUP,-0.0,-0.0,0.0
PLCB4,GNG5,0.0,0.0,0.0
PLCB4,ADCY6,0.0,0.0,0.0
PLCB4,CTBP2,0.0,0.0,0.0
PLCB4,TRAF6,0.0,0.0,0.0
PLCB4,SMAD2,-0.0,0.0,0.0
PLCB4,RPS6KB2,-0.0,-0.0,0.0
PLCB4,GNG7,0.0,0.0,0.0
PLCB4,FZD8,0.0,0.0,0.0
PLCB4,JUN,-0.0,-0.0,0.0
PLCB4,GRB2,-0.0,-0.0,0.0
PLCB4,CALML3,-0.0,-0.0,0.0
PLCB4,CALML5,-0.0,-0.0,0.0
PLCB4,F2,0.0,0.0,0.0
PLCB4,CSF1R,0.0,0.0,0.0
PLCB4,PLCB1,0.02496836963182169,0.0,-0.02496836963182169
PLCB4,TXNRD2,0.0,0.0,0.0
PLCB4,JAG2,-0.0,-0.0,0.0
PLCB4,IL3RA,0.0,0.0,0.0
PLCB4,SP1,-0.0,-0.0,0.0
PLCB4,RXRA,0.0,-0.0,-0.0
PLCB4,GNG2,0.0,0.0,0.0
